avg_distance_km,bag_size_kg,bags_available,bags_ordered,batch_id,buyer_type,capacity_per_day,contact,created_at,facilities_count,facility_id,facility_name,farmer_id,farmer_name,farmers_count,fruit_type,inventory_id,last_update_at,order_at,order_id,order_status,price_per_bag,price_per_kg,product_id,qty_kg,region_id,region_name,released_at,source_inventory_id,start_at,status,surplus_kg,table_type
,,,,B1245,,,,,,C007,,,,,,,2025-10-28 02:00,,,,,,,177,,,,I0587,2025-10-27 23:00,In Transit,,batch
,,,,B1246,,,,,,C008,,,,,,,2025-11-05 12:00,,,,,,,128,,,,I0950,2025-11-04 08:00,Freezing in Progress,,batch
,,,,B1247,,,,,,C007,,,,,,,2025-10-21 19:00,,,,,,,135,,,,I0297,2025-10-21 16:00,Ready for Sale,,batch
,,,,B1248,,,,,,C008,,,,,,,2025-10-23 07:00,,,,,,,79,,,,I0344,2025-10-22 19:00,Awaiting Pickup,,batch
,,,,B1249,,,,,,C001,,,,,,,2025-10-29 10:00,,,,,,,57,,,,I0691,2025-10-29 05:00,Freezing in Progress,,batch
,,,,B1250,,,,,,C005,,,,,,,2025-11-10 17:00,,,,,,,74,,,,I1222,2025-11-09 20:00,Freezing in Progress,,batch
,,,,B1251,,,,,,C004,,,,,,,2025-11-02 03:00,,,,,,,100,,,,I0829,2025-11-01 12:00,Ready for Sale,,batch
,,,,B1252,,,,,,C003,,,,,,,2025-10-20 09:00,,,,,,,133,,,,I0147,2025-10-18 09:00,At Freezing Facility,,batch
,,,,B1253,,,,,,C009,,,,,,,2025-10-18 14:00,,,,,,,101,,,,I0163,2025-10-18 09:00,Freezing in Progress,,batch
,,,,B1254,,,,,,C008,,,,,,,2025-10-23 01:00,,,,,,,199,,,,I0332,2025-10-22 15:00,Freezing in Progress,,batch
,,,,B1255,,,,,,C008,,,,,,,2025-10-30 14:00,,,,,,,206,,,,I0704,2025-10-29 14:00,Freezing in Progress,,batch
,,,,B1256,,,,,,C003,,,,,,,2025-10-26 21:00,,,,,,,66,,,,I0468,2025-10-25 22:00,Ready for Sale,,batch
,,,,B1257,,,,,,C002,,,,,,,2025-11-14 00:00,,,,,,,89,,,,I1324,2025-11-12 03:00,At Freezing Facility,,batch
,,,,B1258,,,,,,C001,,,,,,,2025-10-29 22:00,,,,,,,121,,,,I0649,2025-10-28 16:00,In Transit,,batch
,,,,B1259,,,,,,C002,,,,,,,2025-10-28 04:00,,,,,,,93,,,,I0597,2025-10-27 09:00,Ready for Sale,,batch
,,,,B1260,,,,,,C001,,,,,,,2025-10-27 20:00,,,,,,,208,,,,I0548,2025-10-26 07:00,Ready for Sale,,batch
,,,,B1261,,,,,,C001,,,,,,,2025-11-15 02:00,,,,,,,72,,,,I1396,2025-11-13 18:00,Freezing in Progress,,batch
,,,,B1262,,,,,,C005,,,,,,,2025-10-27 10:00,,,,,,,201,,,,I0556,2025-10-26 16:00,Freezing in Progress,,batch
,,,,B1263,,,,,,C006,,,,,,,2025-11-04 01:00,,,,,,,187,,,,I0912,2025-11-03 09:00,Freezing in Progress,,batch
,,,,B1264,,,,,,C007,,,,,,,2025-10-31 06:00,,,,,,,161,,,,I0744,2025-10-30 20:00,Quality Check,,batch
,,,,B1265,,,,,,C010,,,,,,,2025-11-07 06:00,,,,,,,51,,,,I1067,2025-11-07 03:00,Freezing in Progress,,batch
,,,,B1266,,,,,,C007,,,,,,,2025-11-04 07:00,,,,,,,177,,,,I0923,2025-11-03 03:00,Ready for Sale,,batch
,,,,B1267,,,,,,C002,,,,,,,2025-11-02 07:00,,,,,,,172,,,,I0848,2025-11-02 00:00,Ready for Sale,,batch
,,,,B1268,,,,,,C008,,,,,,,2025-10-22 20:00,,,,,,,176,,,,I0343,2025-10-22 19:00,At Freezing Facility,,batch
,,,,B1269,,,,,,C009,,,,,,,2025-11-11 03:00,,,,,,,105,,,,I1249,2025-11-10 11:00,In Transit,,batch
,,,,B1270,,,,,,C008,,,,,,,2025-10-16 22:00,,,,,,,54,,,,I0048,2025-10-16 11:00,Freezing in Progress,,batch
,,,,B1271,,,,,,C010,,,,,,,2025-10-20 22:00,,,,,,,167,,,,I0257,2025-10-20 20:00,Ready for Sale,,batch
,,,,B1272,,,,,,C008,,,,,,,2025-11-13 02:00,,,,,,,168,,,,I1315,2025-11-12 00:00,Ready for Sale,,batch
,,,,B1273,,,,,,C001,,,,,,,2025-10-27 17:00,,,,,,,143,,,,I0516,2025-10-26 00:00,Ready for Sale,,batch
,,,,B1274,,,,,,C008,,,,,,,2025-10-19 22:00,,,,,,,101,,,,I0164,2025-10-19 00:00,Awaiting Pickup,,batch
,,,,B1275,,,,,,C001,,,,,,,2025-11-12 07:00,,,,,,,125,,,,I1246,2025-11-10 10:00,Freezing in Progress,,batch
,,,,B1276,,,,,,C010,,,,,,,2025-10-24 04:00,,,,,,,132,,,,I0342,2025-10-22 08:00,Quality Check,,batch
,,,,B1277,,,,,,C008,,,,,,,2025-11-01 12:00,,,,,,,79,,,,I0814,2025-10-31 03:00,Ready for Sale,,batch
,,,,B1278,,,,,,C009,,,,,,,2025-10-20 19:00,,,,,,,63,,,,I0211,2025-10-19 13:00,In Transit,,batch
,,,,B1279,,,,,,C008,,,,,,,2025-10-21 10:00,,,,,,,140,,,,I0196,2025-10-19 22:00,Freezing in Progress,,batch
,,,,B1280,,,,,,C006,,,,,,,2025-10-17 17:00,,,,,,,166,,,,I0131,2025-10-17 08:00,Ready for Sale,,batch
,,,,B1281,,,,,,C002,,,,,,,2025-11-06 05:00,,,,,,,73,,,,I0970,2025-11-04 22:00,Quality Check,,batch
,,,,B1282,,,,,,C008,,,,,,,2025-11-11 06:00,,,,,,,242,,,,I1256,2025-11-10 09:00,Ready for Sale,,batch
,,,,B1283,,,,,,C009,,,,,,,2025-11-12 09:00,,,,,,,118,,,,I1282,2025-11-11 15:00,Quality Check,,batch
,,,,B1284,,,,,,C003,,,,,,,2025-10-18 00:00,,,,,,,66,,,,I0054,2025-10-16 16:00,Freezing in Progress,,batch
,,,,B1285,,,,,,C010,,,,,,,2025-11-10 15:00,,,,,,,184,,,,I1144,2025-11-08 17:00,Ready for Sale,,batch
,,,,B1286,,,,,,C008,,,,,,,2025-11-09 20:00,,,,,,,165,,,,I1074,2025-11-07 23:00,Ready for Sale,,batch
,,,,B1287,,,,,,C008,,,,,,,2025-10-18 22:00,,,,,,,56,,,,I0171,2025-10-18 16:00,Ready for Sale,,batch
,,,,B1288,,,,,,C003,,,,,,,2025-10-19 16:00,,,,,,,88,,,,I0213,2025-10-19 11:00,Ready for Sale,,batch
,,,,B1289,,,,,,C008,,,,,,,2025-10-27 10:00,,,,,,,92,,,,I0538,2025-10-27 00:00,At Freezing Facility,,batch
,,,,B1290,,,,,,C002,,,,,,,2025-10-23 11:00,,,,,,,88,,,,I0319,2025-10-21 18:00,Ready for Sale,,batch
,,,,B1291,,,,,,C003,,,,,,,2025-10-20 10:00,,,,,,,100,,,,I0173,2025-10-18 23:00,Freezing in Progress,,batch
,,,,B1292,,,,,,C001,,,,,,,2025-11-02 16:00,,,,,,,92,,,,I0799,2025-10-31 16:00,At Freezing Facility,,batch
,,,,B1293,,,,,,C006,,,,,,,2025-10-28 17:00,,,,,,,124,,,,I0634,2025-10-28 02:00,In Transit,,batch
,,,,B1294,,,,,,C010,,,,,,,2025-11-12 18:00,,,,,,,186,,,,I1311,2025-11-11 20:00,At Freezing Facility,,batch
,,,,B1295,,,,,,C008,,,,,,,2025-10-27 10:00,,,,,,,153,,,,I0507,2025-10-26 00:00,Quality Check,,batch
,,,,B1296,,,,,,C009,,,,,,,2025-10-28 02:00,,,,,,,126,,,,I0582,2025-10-27 06:00,At Freezing Facility,,batch
,,,,B1297,,,,,,C003,,,,,,,2025-11-04 08:00,,,,,,,116,,,,I0908,2025-11-03 13:00,At Freezing Facility,,batch
,,,,B1298,,,,,,C001,,,,,,,2025-10-21 03:00,,,,,,,67,,,,I0259,2025-10-20 16:00,Freezing in Progress,,batch
,,,,B1299,,,,,,C001,,,,,,,2025-11-10 19:00,,,,,,,232,,,,I1237,2025-11-10 07:00,Quality Check,,batch
,,,,B1300,,,,,,C005,,,,,,,2025-11-08 00:00,,,,,,,75,,,,I1079,2025-11-07 03:00,At Freezing Facility,,batch
,,,,B1301,,,,,,C006,,,,,,,2025-10-22 21:00,,,,,,,162,,,,I0350,2025-10-22 07:00,At Freezing Facility,,batch
,,,,B1302,,,,,,C005,,,,,,,2025-10-16 23:00,,,,,,,220,,,,I0059,2025-10-16 13:00,At Freezing Facility,,batch
,,,,B1303,,,,,,C002,,,,,,,2025-10-17 18:00,,,,,,,164,,,,I0072,2025-10-16 07:00,Quality Check,,batch
,,,,B1304,,,,,,C008,,,,,,,2025-10-31 22:00,,,,,,,81,,,,I0731,2025-10-30 14:00,Ready for Sale,,batch
,,,,B1305,,,,,,C003,,,,,,,2025-11-10 07:00,,,,,,,167,,,,I1261,2025-11-10 06:00,Ready for Sale,,batch
,,,,B1306,,,,,,C009,,,,,,,2025-11-10 12:00,,,,,,,63,,,,I1204,2025-11-09 17:00,Ready for Sale,,batch
,,,,B1307,,,,,,C010,,,,,,,2025-11-06 19:00,,,,,,,195,,,,I0957,2025-11-04 20:00,In Transit,,batch
,,,,B1308,,,,,,C007,,,,,,,2025-11-11 20:00,,,,,,,136,,,,I1278,2025-11-11 17:00,Ready for Sale,,batch
,,,,B1309,,,,,,C003,,,,,,,2025-10-26 13:00,,,,,,,81,,,,I0558,2025-10-26 11:00,Quality Check,,batch
,,,,B1310,,,,,,C008,,,,,,,2025-11-09 15:00,,,,,,,107,,,,I1158,2025-11-08 16:00,Ready for Sale,,batch
,,,,B1311,,,,,,C005,,,,,,,2025-10-21 11:00,,,,,,,133,,,,I0277,2025-10-20 22:00,Awaiting Pickup,,batch
,,,,B1312,,,,,,C005,,,,,,,2025-11-07 23:00,,,,,,,250,,,,I1105,2025-11-07 10:00,Ready for Sale,,batch
,,,,B1313,,,,,,C003,,,,,,,2025-10-24 12:00,,,,,,,67,,,,I0363,2025-10-22 16:00,Quality Check,,batch
,,,,B1314,,,,,,C001,,,,,,,2025-11-04 14:00,,,,,,,143,,,,I0936,2025-11-03 17:00,Freezing in Progress,,batch
,,,,B1315,,,,,,C005,,,,,,,2025-11-04 04:00,,,,,,,220,,,,I0891,2025-11-02 06:00,Freezing in Progress,,batch
,,,,B1316,,,,,,C008,,,,,,,2025-11-07 21:00,,,,,,,59,,,,I1073,2025-11-07 02:00,Freezing in Progress,,batch
,,,,B1317,,,,,,C004,,,,,,,2025-11-11 04:00,,,,,,,139,,,,I1218,2025-11-09 16:00,At Freezing Facility,,batch
,,,,B1318,,,,,,C008,,,,,,,2025-10-30 16:00,,,,,,,105,,,,I0635,2025-10-28 16:00,Ready for Sale,,batch
,,,,B1319,,,,,,C004,,,,,,,2025-11-12 14:00,,,,,,,163,,,,I1275,2025-11-10 15:00,At Freezing Facility,,batch
,,,,B1320,,,,,,C009,,,,,,,2025-11-06 03:00,,,,,,,85,,,,I0987,2025-11-05 21:00,Ready for Sale,,batch
,,,,B1321,,,,,,C003,,,,,,,2025-10-26 16:00,,,,,,,103,,,,I0466,2025-10-25 18:00,At Freezing Facility,,batch
,,,,B1322,,,,,,C001,,,,,,,2025-10-18 05:00,,,,,,,201,,,,I0184,2025-10-18 04:00,Ready for Sale,,batch
,,,,B1323,,,,,,C008,,,,,,,2025-11-04 03:00,,,,,,,213,,,,I0905,2025-11-03 15:00,Ready for Sale,,batch
,,,,B1324,,,,,,C010,,,,,,,2025-10-28 19:00,,,,,,,125,,,,I0631,2025-10-28 06:00,Ready for Sale,,batch
,,,,B1325,,,,,,C001,,,,,,,2025-11-10 20:00,,,,,,,123,,,,I1250,2025-11-10 17:00,At Freezing Facility,,batch
,,,,B1326,,,,,,C009,,,,,,,2025-11-14 19:00,,,,,,,191,,,,I1339,2025-11-12 19:00,At Freezing Facility,,batch
,,,,B1327,,,,,,C002,,,,,,,2025-11-09 12:00,,,,,,,74,,,,I1200,2025-11-09 02:00,Awaiting Pickup,,batch
,,,,B1328,,,,,,C009,,,,,,,2025-11-10 05:00,,,,,,,126,,,,I1131,2025-11-08 22:00,Ready for Sale,,batch
,,,,B1329,,,,,,C005,,,,,,,2025-10-29 14:00,,,,,,,217,,,,I0622,2025-10-28 11:00,Ready for Sale,,batch
,,,,B1330,,,,,,C006,,,,,,,2025-10-16 14:00,,,,,,,175,,,,I0022,2025-10-15 22:00,Ready for Sale,,batch
,,,,B1331,,,,,,C003,,,,,,,2025-11-13 22:00,,,,,,,80,,,,I1403,2025-11-13 17:00,Ready for Sale,,batch
,,,,B1332,,,,,,C008,,,,,,,2025-11-08 08:00,,,,,,,153,,,,I1072,2025-11-07 15:00,Freezing in Progress,,batch
,,,,B1333,,,,,,C008,,,,,,,2025-10-21 22:00,,,,,,,59,,,,I0280,2025-10-20 13:00,Ready for Sale,,batch
,,,,B1334,,,,,,C008,,,,,,,2025-11-13 13:00,,,,,,,116,,,,I1385,2025-11-13 03:00,In Transit,,batch
,,,,B1335,,,,,,C007,,,,,,,2025-10-28 05:00,,,,,,,168,,,,I0588,2025-10-27 06:00,Ready for Sale,,batch
,,,,B1336,,,,,,C008,,,,,,,2025-11-06 08:00,,,,,,,63,,,,I0961,2025-11-04 15:00,At Freezing Facility,,batch
,,,,B1337,,,,,,C008,,,,,,,2025-11-13 11:00,,,,,,,62,,,,I1308,2025-11-11 18:00,At Freezing Facility,,batch
,,,,B1338,,,,,,C003,,,,,,,2025-11-06 10:00,,,,,,,181,,,,I1008,2025-11-05 22:00,In Transit,,batch
,,,,B1339,,,,,,C001,,,,,,,2025-11-06 16:00,,,,,,,203,,,,I0978,2025-11-05 19:00,Ready for Sale,,batch
,,,,B1340,,,,,,C004,,,,,,,2025-10-29 06:00,,,,,,,225,,,,I0614,2025-10-27 10:00,Ready for Sale,,batch
,,,,B1341,,,,,,C009,,,,,,,2025-10-15 23:00,,,,,,,74,,,,I0019,2025-10-15 13:00,Quality Check,,batch
,,,,B1342,,,,,,C003,,,,,,,2025-11-03 21:00,,,,,,,74,,,,I0882,2025-11-02 13:00,Quality Check,,batch
,,,,B1343,,,,,,C008,,,,,,,2025-10-27 14:00,,,,,,,137,,,,I0600,2025-10-27 07:00,Ready for Sale,,batch
,,,,B1344,,,,,,C003,,,,,,,2025-10-26 20:00,,,,,,,89,,,,I0474,2025-10-25 08:00,Quality Check,,batch
,,,,B1345,,,,,,C001,,,,,,,2025-10-15 12:00,,,,,,,147,,,,I0015,2025-10-15 04:00,Freezing in Progress,,batch
,,,,B1346,,,,,,C001,,,,,,,2025-11-01 08:00,,,,,,,54,,,,I0766,2025-10-30 11:00,Freezing in Progress,,batch
,,,,B1347,,,,,,C008,,,,,,,2025-10-25 07:00,,,,,,,85,,,,I0387,2025-10-23 21:00,Ready for Sale,,batch
,,,,B1348,,,,,,C004,,,,,,,2025-11-11 02:00,,,,,,,94,,,,I1192,2025-11-09 02:00,Ready for Sale,,batch
,,,,B1349,,,,,,C005,,,,,,,2025-11-03 10:00,,,,,,,72,,,,I0896,2025-11-03 00:00,In Transit,,batch
,,,,B1350,,,,,,C008,,,,,,,2025-10-31 12:00,,,,,,,128,,,,I0809,2025-10-31 06:00,In Transit,,batch
,,,,B1351,,,,,,C009,,,,,,,2025-11-11 10:00,,,,,,,226,,,,I1309,2025-11-11 05:00,Ready for Sale,,batch
,,,,B1352,,,,,,C008,,,,,,,2025-11-09 18:00,,,,,,,248,,,,I1208,2025-11-09 15:00,Freezing in Progress,,batch
,,,,B1353,,,,,,C003,,,,,,,2025-11-10 08:00,,,,,,,77,,,,I1129,2025-11-08 23:00,Awaiting Pickup,,batch
,,,,B1354,,,,,,C001,,,,,,,2025-10-30 13:00,,,,,,,118,,,,I0775,2025-10-30 10:00,In Transit,,batch
,,,,B1355,,,,,,C003,,,,,,,2025-11-13 13:00,,,,,,,127,,,,I1404,2025-11-13 05:00,Ready for Sale,,batch
,,,,B1356,,,,,,C005,,,,,,,2025-11-12 02:00,,,,,,,200,,,,I1259,2025-11-10 07:00,Ready for Sale,,batch
,,,,B1357,,,,,,C009,,,,,,,2025-11-10 00:00,,,,,,,57,,,,I1168,2025-11-08 10:00,Awaiting Pickup,,batch
,,,,B1358,,,,,,C002,,,,,,,2025-11-04 17:00,,,,,,,140,,,,I0865,2025-11-02 18:00,In Transit,,batch
,,,,B1359,,,,,,C005,,,,,,,2025-10-26 19:00,,,,,,,179,,,,I0491,2025-10-25 05:00,Quality Check,,batch
,,,,B1360,,,,,,C003,,,,,,,2025-11-10 03:00,,,,,,,107,,,,I1219,2025-11-09 08:00,At Freezing Facility,,batch
,,,,B1361,,,,,,C005,,,,,,,2025-10-26 19:00,,,,,,,193,,,,I0557,2025-10-26 05:00,Quality Check,,batch
,,,,B1362,,,,,,C008,,,,,,,2025-10-28 12:00,,,,,,,128,,,,I0584,2025-10-27 07:00,Ready for Sale,,batch
,,,,B1363,,,,,,C010,,,,,,,2025-10-27 14:00,,,,,,,68,,,,I0551,2025-10-26 13:00,In Transit,,batch
,,,,B1364,,,,,,C004,,,,,,,2025-11-01 23:00,,,,,,,104,,,,I0846,2025-11-01 15:00,Quality Check,,batch
,,,,B1365,,,,,,C007,,,,,,,2025-10-24 03:00,,,,,,,81,,,,I0386,2025-10-23 18:00,Freezing in Progress,,batch
,,,,B1366,,,,,,C004,,,,,,,2025-11-14 23:00,,,,,,,239,,,,I1390,2025-11-13 11:00,Freezing in Progress,,batch
,,,,B1367,,,,,,C006,,,,,,,2025-10-24 06:00,,,,,,,71,,,,I0374,2025-10-23 05:00,At Freezing Facility,,batch
,,,,B1368,,,,,,C007,,,,,,,2025-11-09 07:00,,,,,,,166,,,,I1088,2025-11-07 11:00,Ready for Sale,,batch
,,,,B1369,,,,,,C004,,,,,,,2025-10-28 15:00,,,,,,,107,,,,I0594,2025-10-27 11:00,Quality Check,,batch
,,,,B1370,,,,,,C008,,,,,,,2025-10-21 13:00,,,,,,,67,,,,I0227,2025-10-19 17:00,Ready for Sale,,batch
,,,,B1371,,,,,,C007,,,,,,,2025-11-05 07:00,,,,,,,95,,,,I0933,2025-11-03 23:00,Awaiting Pickup,,batch
,,,,B1372,,,,,,C001,,,,,,,2025-11-05 19:00,,,,,,,66,,,,I0928,2025-11-03 23:00,Freezing in Progress,,batch
,,,,B1373,,,,,,C001,,,,,,,2025-11-09 11:00,,,,,,,80,,,,I1112,2025-11-07 14:00,In Transit,,batch
,,,,B1374,,,,,,C001,,,,,,,2025-11-07 12:00,,,,,,,104,,,,I1083,2025-11-07 07:00,Ready for Sale,,batch
,,,,B1375,,,,,,C002,,,,,,,2025-10-24 23:00,,,,,,,79,,,,I0385,2025-10-23 21:00,At Freezing Facility,,batch
,,,,B1376,,,,,,C001,,,,,,,2025-10-29 11:00,,,,,,,109,,,,I0657,2025-10-28 17:00,Ready for Sale,,batch
,,,,B1377,,,,,,C009,,,,,,,2025-10-17 00:00,,,,,,,191,,,,I0040,2025-10-15 22:00,Ready for Sale,,batch
,,,,B1378,,,,,,C007,,,,,,,2025-10-22 22:00,,,,,,,171,,,,I0312,2025-10-21 14:00,Ready for Sale,,batch
,,,,B1379,,,,,,C010,,,,,,,2025-10-17 23:00,,,,,,,121,,,,I0102,2025-10-17 16:00,In Transit,,batch
,,,,B1380,,,,,,C008,,,,,,,2025-10-18 02:00,,,,,,,96,,,,I0046,2025-10-16 09:00,Freezing in Progress,,batch
,,,,B1381,,,,,,C005,,,,,,,2025-10-23 08:00,,,,,,,57,,,,I0381,2025-10-23 03:00,Awaiting Pickup,,batch
,,,,B1382,,,,,,C008,,,,,,,2025-10-20 08:00,,,,,,,114,,,,I0210,2025-10-19 07:00,Awaiting Pickup,,batch
,,,,B1383,,,,,,C007,,,,,,,2025-10-28 04:00,,,,,,,89,,,,I0578,2025-10-27 21:00,At Freezing Facility,,batch
,,,,B1384,,,,,,C006,,,,,,,2025-11-11 23:00,,,,,,,219,,,,I1253,2025-11-10 17:00,Ready for Sale,,batch
,,,,B1385,,,,,,C005,,,,,,,2025-11-10 02:00,,,,,,,125,,,,I1150,2025-11-08 17:00,Ready for Sale,,batch
,,,,B1386,,,,,,C009,,,,,,,2025-11-04 06:00,,,,,,,130,,,,I0898,2025-11-02 19:00,At Freezing Facility,,batch
,,,,B1387,,,,,,C005,,,,,,,2025-10-15 23:00,,,,,,,224,,,,I0017,2025-10-15 15:00,Awaiting Pickup,,batch
,,,,B1388,,,,,,C002,,,,,,,2025-10-26 19:00,,,,,,,165,,,,I0477,2025-10-25 14:00,At Freezing Facility,,batch
,,,,B1389,,,,,,C004,,,,,,,2025-11-15 14:00,,,,,,,59,,,,I1389,2025-11-13 19:00,Awaiting Pickup,,batch
,,,,B1390,,,,,,C007,,,,,,,2025-10-22 00:00,,,,,,,83,,,,I0309,2025-10-21 15:00,In Transit,,batch
,,,,B1391,,,,,,C004,,,,,,,2025-10-16 18:00,,,,,,,233,,,,I0031,2025-10-15 05:00,Freezing in Progress,,batch
,,,,B1392,,,,,,C007,,,,,,,2025-11-07 08:00,,,,,,,218,,,,I1011,2025-11-05 19:00,Quality Check,,batch
,,,,B1393,,,,,,C008,,,,,,,2025-10-25 16:00,,,,,,,171,,,,I0445,2025-10-24 07:00,Quality Check,,batch
,,,,B1394,,,,,,C006,,,,,,,2025-11-13 21:00,,,,,,,134,,,,I1329,2025-11-12 20:00,At Freezing Facility,,batch
,,,,B1395,,,,,,C007,,,,,,,2025-11-01 16:00,,,,,,,155,,,,I0861,2025-11-01 12:00,Ready for Sale,,batch
,,,,B1396,,,,,,C003,,,,,,,2025-10-29 12:00,,,,,,,201,,,,I0639,2025-10-28 13:00,Awaiting Pickup,,batch
,,,,B1397,,,,,,C005,,,,,,,2025-11-06 13:00,,,,,,,237,,,,I1021,2025-11-05 12:00,Ready for Sale,,batch
,,,,B1398,,,,,,C005,,,,,,,2025-11-11 16:00,,,,,,,140,,,,I1248,2025-11-10 13:00,At Freezing Facility,,batch
,,,,B1399,,,,,,C007,,,,,,,2025-11-07 01:00,,,,,,,64,,,,I1040,2025-11-06 09:00,Ready for Sale,,batch
,,,,B1400,,,,,,C008,,,,,,,2025-11-14 05:00,,,,,,,201,,,,I1411,2025-11-14 00:00,Awaiting Pickup,,batch
,,,,B1401,,,,,,C008,,,,,,,2025-10-30 13:00,,,,,,,79,,,,I0714,2025-10-29 02:00,At Freezing Facility,,batch
,,,,B1402,,,,,,C008,,,,,,,2025-11-02 04:00,,,,,,,59,,,,I0811,2025-10-31 15:00,Freezing in Progress,,batch
,,,,B1403,,,,,,C010,,,,,,,2025-10-17 07:00,,,,,,,157,,,,I0033,2025-10-16 00:00,At Freezing Facility,,batch
,,,,B1404,,,,,,C008,,,,,,,2025-10-23 11:00,,,,,,,131,,,,I0339,2025-10-22 14:00,Freezing in Progress,,batch
,,,,B1405,,,,,,C006,,,,,,,2025-10-17 13:00,,,,,,,137,,,,I0083,2025-10-16 23:00,In Transit,,batch
,,,,B1406,,,,,,C002,,,,,,,2025-11-11 21:00,,,,,,,151,,,,I1238,2025-11-10 23:00,Quality Check,,batch
,,,,B1407,,,,,,C003,,,,,,,2025-10-31 04:00,,,,,,,140,,,,I0769,2025-10-30 15:00,At Freezing Facility,,batch
,,,,B1408,,,,,,C007,,,,,,,2025-11-05 15:00,,,,,,,168,,,,I0975,2025-11-04 04:00,Ready for Sale,,batch
,,,,B1409,,,,,,C001,,,,,,,2025-10-20 00:00,,,,,,,123,,,,I0150,2025-10-18 11:00,At Freezing Facility,,batch
,,,,B1410,,,,,,C002,,,,,,,2025-10-18 02:00,,,,,,,105,,,,I0058,2025-10-16 04:00,Ready for Sale,,batch
,,,,B1411,,,,,,C001,,,,,,,2025-10-21 17:00,,,,,,,166,,,,I0273,2025-10-20 04:00,At Freezing Facility,,batch
,,,,B1412,,,,,,C002,,,,,,,2025-11-01 22:00,,,,,,,159,,,,I0795,2025-10-31 04:00,At Freezing Facility,,batch
,,,,B1413,,,,,,C002,,,,,,,2025-11-15 10:00,,,,,,,87,,,,I1414,2025-11-13 15:00,Ready for Sale,,batch
,,,,B1414,,,,,,C010,,,,,,,2025-11-14 07:00,,,,,,,130,,,,I1407,2025-11-13 14:00,At Freezing Facility,,batch
,,,,B1415,,,,,,C009,,,,,,,2025-11-06 09:00,,,,,,,196,,,,I1060,2025-11-06 07:00,Ready for Sale,,batch
,,,,B1416,,,,,,C005,,,,,,,2025-10-27 23:00,,,,,,,61,,,,I0482,2025-10-25 23:00,Freezing in Progress,,batch
,,,,B1417,,,,,,C007,,,,,,,2025-10-20 11:00,,,,,,,118,,,,I0186,2025-10-18 19:00,Ready for Sale,,batch
,,,,B1418,,,,,,C008,,,,,,,2025-10-20 13:00,,,,,,,119,,,,I0197,2025-10-19 03:00,Ready for Sale,,batch
,,,,B1419,,,,,,C008,,,,,,,2025-11-03 19:00,,,,,,,112,,,,I0918,2025-11-03 09:00,Freezing in Progress,,batch
,,,,B1420,,,,,,C007,,,,,,,2025-11-02 21:00,,,,,,,120,,,,I0862,2025-11-01 04:00,Freezing in Progress,,batch
,,,,B1421,,,,,,C005,,,,,,,2025-11-08 05:00,,,,,,,155,,,,I1036,2025-11-06 11:00,At Freezing Facility,,batch
,,,,B1422,,,,,,C008,,,,,,,2025-11-02 11:00,,,,,,,115,,,,I0837,2025-11-01 09:00,Ready for Sale,,batch
,,,,B1423,,,,,,C001,,,,,,,2025-10-23 18:00,,,,,,,51,,,,I0391,2025-10-23 02:00,In Transit,,batch
,,,,B1424,,,,,,C002,,,,,,,2025-11-02 19:00,,,,,,,113,,,,I0849,2025-11-01 15:00,Freezing in Progress,,batch
,,,,B1425,,,,,,C008,,,,,,,2025-10-15 08:00,,,,,,,101,,,,I0013,2025-10-15 06:00,In Transit,,batch
,,,,B1426,,,,,,C004,,,,,,,2025-10-19 01:00,,,,,,,121,,,,I0125,2025-10-17 07:00,Ready for Sale,,batch
,,,,B1427,,,,,,C005,,,,,,,2025-10-31 06:00,,,,,,,234,,,,I0787,2025-10-31 02:00,Freezing in Progress,,batch
,,,,B1428,,,,,,C008,,,,,,,2025-10-31 07:00,,,,,,,70,,,,I0732,2025-10-30 04:00,Ready for Sale,,batch
,,,,B1429,,,,,,C004,,,,,,,2025-10-21 06:00,,,,,,,221,,,,I0255,2025-10-20 04:00,Ready for Sale,,batch
,,,,B1430,,,,,,C001,,,,,,,2025-10-24 02:00,,,,,,,110,,,,I0395,2025-10-23 18:00,In Transit,,batch
,,,,B1431,,,,,,C007,,,,,,,2025-11-02 00:00,,,,,,,85,,,,I0790,2025-10-31 09:00,Ready for Sale,,batch
,,,,B1432,,,,,,C008,,,,,,,2025-10-26 02:00,,,,,,,185,,,,I0454,2025-10-24 12:00,Ready for Sale,,batch
,,,,B1433,,,,,,C008,,,,,,,2025-10-21 05:00,,,,,,,241,,,,I0254,2025-10-20 15:00,Ready for Sale,,batch
,,,,B1434,,,,,,C001,,,,,,,2025-10-31 15:00,,,,,,,77,,,,I0756,2025-10-30 10:00,In Transit,,batch
,,,,B1435,,,,,,C002,,,,,,,2025-10-16 11:00,,,,,,,115,,,,I0035,2025-10-15 03:00,Ready for Sale,,batch
,,,,B1436,,,,,,C007,,,,,,,2025-10-20 23:00,,,,,,,95,,,,I0204,2025-10-19 12:00,Ready for Sale,,batch
,,,,B1437,,,,,,C008,,,,,,,2025-10-25 20:00,,,,,,,171,,,,I0472,2025-10-25 10:00,Ready for Sale,,batch
,,,,B1438,,,,,,C002,,,,,,,2025-10-30 13:00,,,,,,,171,,,,I0753,2025-10-30 11:00,Ready for Sale,,batch
